Landfill_ID,Landfill_Name,Landfill_Alias,State,Address,City,County,Zipcode,Latitude,Longitude,Ownership_Type,Year_opened,Landfill_Closure_Year,Status,Current_Area,Current_Depth,Design_Capacity_tons,Waste_in_Place_tons,Annual_waste_acceptance_rate_tons
1552,San Juan County/Mexican Hat LF,,UT,,Mexican Hat,San Juan,,,,Public,1980,1995,Closed,,,,"1,600",100
1698,Round Lake Town LF-A Site,,WI,County Highway A,Round Lake,Sawyer,,46.0189,-91.1995,Public,1982,1990,Closed,,,,"1,508",27
1526,Yost LF,,UT,,Yost,Box Elder,,,,Public,1980,1995,Closed,,,,800,50
1621,Okanogan Central LF,,WA,,Okanogan,Okanogan,98840,48.34,-119.621,Public,1993,,Open,,,,700,175
1533,Garrison LF,,UT,,Garrison,Millard,,,,Public,1986,1997,Closed,,,,660,60
1303,Drumore Township SLF,,PA,,Drumore,Lancaster,,,,Unknown,1976,1983,Closed,,,,352,44
604,Speedway LF,,IN,,,Marion,,,,Public,1980,1992,Closed,,,,208,1
280,Simpson Paper Company Landfill,Dersch Road LF,CA,Dersch Road,Anderson,Shasta,96007,40.47833,-122.21667,Private,,1990,Closed,,,,187,0
1363,Earth Complex,,TN,,Memphis,Shelby,,,,Public,,2023,Open,,,,0,
11000,Unalaska Landfill,,AK,1181 Summer Bay Road,Unalaska,Aleutians West,99685,53.88463,-166.50657,Public,1970,2013,Closed,,30,,,900
2006,Blount County/Nectar/Hayden LF & TS,,AL,2390 Armstrong Loop,Hayden,Blount,35079,33.8888,-86.712,Public,1980,1994,Closed,,,,,"22,880"
2409,Chilton County Landfill,,AL,300 Industrial Drive,Thorsby,Chilton,35171,32.9285,-86.7405,Private,,,Closed,,,,,
2015,Walker County Landfill (Carbon Hill),,AL,,Jasper,Walker,,33.875,-87.2465,Public,,,Closed,,,,,"3,575"
2009,Willow Ridge Landfill,Haleyville Regional Landfill,AL,10512 Highway 13,Haleyville,Winston,35565,34.17569,-87.60779,Public,1983,2050,Open,,,,,"47,190"
11542,Ashley County Landfill,,AR,309 Ashley 438 Road,Hamburg,Ashley,71646,33.212,-91.84759,Public,,,Open,,,,,
11547,City of Helena - West Helena Regional LF,,AR,1448 B Phillips Highway 217,West Helena,Phillips,72390,34.56726,-90.629,Public,,,Open,,,,,
11541,City of Hope Landfill,,AR,3759 Highway 67 West,Hope,Hempstead,71801,33.6422,-93.6781,Public,,,Open,,,"1,110,000",,
11441,EMS Class 1 Landfill,,AR,203 Possum Waller Road,DeWitt,Arkansas,72042,34.311,-91.272,Private,,,Open,,,,,
11442,Jackson County Landfill,,AR,2069 Jackson CR-265,Amagon,Jackson,72005,35.5894,-91.0922,Public,,,Open,,,"841,045",,
11543,NABORS Landfill,,AR,1320 RLH Landfill Road,Mountain Home,Baxter,72653,36.4639,-92.45196,Public,,2015,Closed,,,"1,672,800",,
20766,Apache County Regional Landfill - Blue Hills,Blue Hills Regional Landfill; St. Johns MSWLF,AZ,"Highway 191
3 mi NE of St. Johns",St. Johns,Apache,85936,34.529,-109.312,Public,1990,,Open,,,,,"44,365"
20767,Cochise County Western Regional Landfill,,AZ,2595 N. Sagebrush Road,Huachuca City,Cochise,85616,31.718,-110.288,Public,2001,,Open,,,"4,739,984",,"68,812"
2335,Deer Valley Landfill,Cave Creek Golf Course,AZ,15202 N 19th Avenue,Phoenix,Maricopa,85023,33.621,-112.0996,Public,,1972,Closed,,,,,
2392,Sierra Estrella Landfill,,AZ,22087 North Ralston Road,Maricopa,Maricopa,85239,33.08,-112.1253,Private,1994,2000,Closed,27.1,,"16,100,000",,
37,Aerojet Liquid Rocket Company LF,Aerojet Class III Solid Waste LF,CA,,Rancho Cordova,Sacramento,95670,38.58333,-121.3,Private,,,Unknown,,,,,
11260,Bakersfield City Landfill,,CA,4200 Panorama Drive,Bakersfield,Kern,93306,35.41418,-118.94949,Public,1956,1983,Closed,85,,,,
1774,Bonsall Landfill,,CA,29000 Twin Oaks Valley Road,Vista,San Diego,92084,33.2412,-117.1799,Public,,,Closed,,,,,
138,China Lake NWC Golf Course Landfill,E.O.D. #2,CA,Halsey Avenue,China Lake NWC (Mil,Kern,93555,35.6611,-117.633,Private,,,Closed,,,,,
132,Deep Springs College Disposal Site,,CA,"Off Hwy 168
due East Of Big Pine",Deep Springs,Inyo,89010,37.36404,-117.98711,Private,,1992,Closed,,,,,
134,Diamond LF,,CA,,Red Bluff,Tehama,,,,Private,,,Unknown,,,,,0
255,Louisiana-Pacific Disposal Site,Red Bluff LF,CA,,Red Bluff,Tehama,,,,Private,,,Unknown,,,,,0
21148,Pebbly Beach Disposal Site,Pebbly Beach Landfill,CA,1 Dump Road,Avalon,Los Angeles,90704,33.329985,-118.309585,Public,,2027,Open,,,,,
257,Red Hill SLF,,CA,5314 Red Hill Road,Vallecito,Calaveras,95251,38.07333,-120.49167,Public,,1990,Closed,,,,,"100,000"
21149,San Clemente Island Landfill,,CA,San Clemente Ridge Road and Reservoir Road,San Clemente Island,Los Angeles,,32.964782,-118.538887,Public,1979,2037,Open,,,,,
20804,South Miramar LF,,CA,5180 Convoy Street,San Diego,San Diego,92111,32.842,-117.152,Public,1959,1973,Closed,,,,,
223,Tennant Solid Waste Disposal Site,,CA,,Tennant,Siskiyou,,,,Public,,,Unknown,,,,,
1776,Archuleta County Landfill,,CO,"9179 County Road 500
9000 Trujillo Road",Pagosa Springs,Archuleta,81147,37.156395,-107.0525,Public,1985,,Open,,,,,"6,500"
20901,Bondad Landfill,,CO,1500 E. CR 310-318,Durango,La Plata,81301,37.054875,-107.863825,Private,1997,2019,Closed,,,,,
2393,Buffalo Ridge Landfill,,CO,11655 Weld County Road 59,Keenesburg,Weld,80643,40.19,-104.53,Private,2002,2061,Open,,,,,
1741,Consolidated Waste Services LF,,CO,,,,,,,Unknown,,2017,Closed,,,,,"143,000"
2417,Jeffco #1,,CO,"State Highway 93
1 mile south of Hwy 72 & Hwy 93 intersection",Golden,Jefferson,80403,39.849,-105.226,Private,,,Closed,,,,,
2129,Rooney Road LF,,CO,"101 Rooney Road
W Colfax Avenue at Rooney Road",Golden,Jefferson,80401,39.715531,-105.202015,Public,,,Closed,,,,,
11521,West Garfield County Landfill,,CO,75 CR-246,Rifle,Garfield,81650,39.517,-107.905,Public,,2041,Open,,,,,
369,Bridgeport LF,Seaside Park Landfill,CT,South Avenue,Bridgeport,Fairfield,,41.156309,-73.210176,Public,,1985,Closed,,,,,
371,East Hartford LF,,CT,25 Ecology Drive,East Hartford,Hartford,06108,41.7705,-72.63,Public,,1986,Closed,,,,,
357,Ellington LF,,CT,"Sadds Mill Road
Route 140",Ellington,Tolland,06029,41.9225,-72.5031,Public,,1991,Closed,,,,,
378,Hampton LF,,CT,,Manchester,Hartford,,,,Unknown,,1994,Closed,,,,,"145,600"
372,Killingly LF,,CT,246 Brickhouse Road,Danielson,Windham,06239,41.805,-71.7975,Unknown,,1994,Closed,,,,,"7,436"
373,Meriden LF,,CT,Evansville Avenue,Meriden,New Haven,,41.511575,-72.826455,Public,,1993,Closed,,,,,
376,Montville LF,,CT,Route 163 & Chesterfield Road,Montville,New London,06353,41.463503,-72.157497,Public,1993,,Closed,,,,,
366,Torrington LF,,CT,Vista Drive,Torrington,Litchfield,06790,41.779587,-73.125704,Public,,1993,Closed,,,,,
367,Wallingford LF,,CT,,Wallingford,New Haven,,,,Public,1984,1996,Closed,,,,,"11,398"
377,Windham LF,Wilmington LF,CT,,Windham,Windham,,,,Unknown,1985,,Closed,,,,,
390,Boca Raton Garbage Dump,,FL,"SW 18th Street
3 miles SW of Winder",Boca Raton,Palm Beach,33432,26.3289,-80.0952,Public,,,Closed,,,,,"85,800"
10461,Buckingham Landfill,,FL,Buckingham Road near INT with SR-82,Fort Meyers,Lee,33905,26.63312,-81.75318,Public,1970,1981,Closed,26,,,,
381,Columbia County Central LF,,FL,"1347 N.W. Oosterhoudt Lane I-10
2 Miles W of Winfield",Lake City,Columbia,32055,30.2582,-82.7168,Public,,,Closed,,,,,"96,420"
393,Largo City SLF,,FL,JCT 8th Avenue SE & CR124-A,Largo,Pinellas,33771,27.9128,-82.7756,Public,,,Closed,,,,,"60,060"
2278,"Nine Mile Road, Inc.",,FL,445-A International Golf Parkway,St. Augustine,St. Johns,32095,30.0087,-81.4023,Private,,,Open,,,,,
386,Sandler Road SLF,,FL,10500 Sandler Road,Jacksonville,Duval,32222,30.233458,-81.828486,Public,1972,1981,Closed,,,,,"57,200"
403,South Dade Dump,,FL,SW 97th Avenue & SW 248th Street,Goulds,Miami-Dade,33032,25.5336,-80.3451,Public,1950,1979,Closed,,,,,
382,South Dade SW Reduction Facility,,FL,SW 97th Avenue & SW 248th Street ,Goulds,Miami-Dade,33032,25.5454,-80.3458,Public,,,Closed,,,,,"85,800"
11381,Steelfield Road Landfill,,FL,11411 Landfill Road,Panama City Beach,Bay,32437,30.36226,-85.917,Public,1987,2050,Open,,,,,
437,Cherokee County - Blalock Road Ph 3 & 4,Toonigh-Hickory Flats Road,GA,"Blalock Road
2 mi SE of Holly Springs",Canton,Cherokee,30114,34.15,-84.48,Unknown,,1993,Closed,,,,,"23,995"
1987,Coweta County Landfill,,GA,,,Coweta,,,,Public,,1993,Closed,,,,,
1980,Douglas County Landfill,,GA,,,Douglas,,,,Public,,,Unknown,,,,,
2054,Fayette County Landfill,,GA,,Fayetteville,Fayette,,,,Public,1990,1998,Closed,,,,,
1984,Heard County Landfill,Frolona Road,GA,"off Frolona Road
5.6 miles NW",Franklin,Heard,30217,33.295,-85.144,Public,,1993,Closed,,,,,
2157,Liberty County LF,,GA,Limerick Road,Midway,Liberty,31320,31.843,-81.396,Public,1986,1998,Closed,55,22,,,
2161,Morgan Falls,,GA,Morgan Falls Road,Dunwoody,Fulton,30350,33.9691,-84.375,Public,1955,1988,Closed,53,,,,
1983,Paulding County Landfill,,GA,"end of Grants Chapel Road
off Seven Hills Road",Dallas,Paulding,30132,34.02,-84.7995,Public,,,Unknown,,,,,
1981,Polk County Landfill #1,Highway 278 Landfill,GA,"Highway 278
~1 mile from Grady Road LF",Cedartown,Polk,30125,34.007,-85.165,Public,1971,1994,Closed,,,,,
10446,"Toombs County-S1898, PH 3 MSWLF",,GA,2974 Lyons Center Road,Lyons,Toombs,30436,32.146467,-82.388566,Public,,,Open,,,,,"55,158"
10440,Union Hill Church Road MSWLF,Union Hill Landfill; Baldwin County LF,GA,154 Union Hill Church Road S.W.,Gordon,Gordon,31031,32.954,-83.329,Public,,2066,Open,,,,,"20,112"
2088,Kaneohe Marine Corps Air Station Landfill,,HI,MCBH Kaneohe Bay,Kaneohe Bay,Honolulu,96863,21.448,-157.731,Public,1978,2024,Open,,,,,
21155,Benton County Sanitary Landfill,,IA,7904 20th Avenue,Blairstown,Benton,52209,41.875716,-92.096757,Public,,,Open,,,"992,250",,"11,566"
21156,Cass County Sanitary Landfill,,IA,65928 Jackson Road,Atlantic,Cass,50022,41.37859,-94.92788,Public,,,Open,,,"719,777",,"8,720"
11662,Cherokee County Sanitary Landfill,,IA,1805 Linden Street,Cherokee,Cherokee,51012,42.734733,-95.524642,Unknown,,2147,Open,,,,,"26,777"
21157,Floyd-Mitchell-Chickasaw Counties Landfill,FMC Landfill,IA,3354 330th Street,Elma,Mitchell,50628,43.236747,-92.560748,Public,1973,,Open,,,"2,199,488",,"23,663"
21158,Fremont County Sanitary Landfill,,IA,2879 250th Street,Sidney,Fremont,51652,40.690489,-95.64234,Public,,,Open,,,"289,645",,"5,301"
21159,Harrison County Sanitary Landfill,,IA,2812 E. Highway 30,Logan,Harrison,51546,41.640812,-95.76831,Public,,,Open,,,"987,603",,"15,386"
21160,Iowa County Sanitary Landfill,,IA,3369 Highway 6 Trail,Homestead,Iowa,52236,41.764875,-91.833059,Public,,,Open,,,"465,035",,"10,261"
21161,Mahaska County Sanitary Landfill,,IA,2979 US Highway 63,Oskaloosa,Mahaska,52577,41.224726,-92.647692,Public,,,Open,,,"927,596",,"36,718"
21162,Metro Park West Landfill,North Dallas County Sanitary Landfill,IA,2499 337th Street,Perry,Dallas,50220,41.864805,-94.162246,Public,,,Open,,,"1,423,137",,"24,900"
21163,Montgomery County Sanitary Landfill,,IA,1704 L Avenue,Red Oak,Montgomery,51566,41.057814,-95.150908,Private,1974,2011,Closed,,,,,
21164,Northern Plains Regional Landfill,,IA,3032 420th Avenue,Graettinger,Palo Alto,51342,43.21016,-94.75247,Public,,,Open,,,"2,021,708",,"34,868"
10220,Oak Ridge Landfill,,IA,1900 River Road,Council Bluffs,Pottawattamie,51501-7023,41.241,-95.90679,Unknown,,,Unknown,,,,,
21165,Page County Sanitary Landfill,,IA,2032 N Avenue,Clarinda,Page,51632,40.750904,-95.110657,Public,1975,,Open,,,"682,115",,"15,014"
21166,RIWMA Landfill,Rural Iowa Sanitary Landfill,IA,20488 M Avenue,Eldora,Hardin,50627,42.40687,-93.245378,Public,,,Open,,,"1,998,973",,"28,892"
21171,Sac County Landfill,,IA,2430 260th,Sac City,Sac,50583,42.41019,-95.101219,Public,,2016,Closed,,,"354,429",,"5,905"
21167,SEMCO Landfill,Southeast Multi-County Sanitary Landfill,IA,29997 Highway 78 West,Richland,Keokuk,52585,41.181234,-92.024355,Public,,,Open,,,"1,678,093",,"24,292"
21168,South Dallas County Sanitary Landfill,SDCLA,IA,2000 Main Street,Adel,Dallas,50003,41.620605,-94.040214,Public,,,Open,,,"1,455,486",,"31,489"
21169,Tama County Sanitary Landfill,,IA,2872 K Avenue,Toledo,Tama,52342,42.027799,-92.568628,Public,,,Open,,,"837,900",,"11,939"
21170,Wayne-Ringgold-Decatur County Sanitary Landfill,,IA,21377 125th Avenue,Grand River,Decatur,50108,40.733385,-93.962667,Public,,,Open,,,"1,048,950",,"9,777"
2166,"Aitco, Inc. Non / Msw Site",,ID,,Weippe,Clearwater,,,,Private,,,Unknown,,,,,
2187,Bear Lake County Landfill,Montpelier Canyon Landfill,ID,"175 Willowbrook Lane
off Highway 89",Montpelier,Bear Lake,83254,42.3213,-111.2479,Public,1973,2042,Open,,,,,"6,500"
2167,Bennett Road Landfill,Elmore County Landfill,ID,"Bennett Road, East of Mountain Home",Mountain Home,Elmore,83647,43.078,-115.576,Public,1988,2070,Open,,,,,"4,420"
2168,Bingham County / Fielding / Goshen Landfill,,ID,700 North 1125 East,Shelley,Bingham,83274,43.297,-112.07,Public,,2000,Closed,,,,,"39,000"
2169,Bingham County Landfill-Ridge Road,,ID,1100 E Mountain View Road,Blackfoot,Bingham,83221,43.297,-112.075,Public,1987,2002,Closed,,,,,"16,900"
2170,Boise County Warm Springs Municipal Landfill,,ID,"Warm Springs Road & Centerville Road
3 miles West of Idaho City",Idaho City,Boise,83631,43.8526,-115.8737,Private,,,Closed,,,,,
2171,Bonneville County Landfill,,ID,9449 E. Sunnyside,Idaho Falls,Bonneville,83402,43.4288,-111.8572,Public,1993,,Open,,,,,"52,000"
2172,Boundary County Landfill,,ID,"611 Hillcrest Road
Off County Road 29",Bonners Ferry,Boundary,83805,48.718577,-116.317134,Public,1971,2022,Open,,,,,"3,731"
2173,Butte County Arco Sanitary Landfill,,ID,"Landfill Road East of Arco
Arco Pass Road",Arco,Butte,83213,,,Public,,2022,Open,,,,,"3,250"
2174,Butte County Howe Landfill,,ID,1550 W,Howe,Butte,83244,43.7885,-113.015,Public,,,Open,,,,,"3,250"
2178,Franklin County Sanitary Landfill,,ID,2655 N 2200 E,Preston,Franklin,83263,42.1433,-111.8192,Public,1968,2007,Closed,,,,,"3,640"
2179,Garden Valley Non-Municipal Landfill,,ID,,Boise,Ada,,,,Private,,,Unknown,,,,,
2180,Glenns Ferry Landfill,,ID,Interstate 84 & Hwy 30,Glenns Ferry,Elmore,83623,,,Public,1958,2050,Open,,,,,"2,860"
2177,Goodrich Landfill,Council Landfill,ID,"Goodrich Road
2 miles west of I-95",Council,Adams,83612,44.635,-116.486,Public,,,Open,,,,,"3,250"
2181,Hub Butte Landfill,,ID,2900 N. 2800 E.,Twin Falls,Twin Falls,83301,42.4182,-114.4991,Public,1994,,Open,,,,,"52,000"
2184,Latah Sanitary Landfill,,ID,3299 Highway 8,Moscow,Latah,83843,46.71,-116.902,Private,1971,1993,Closed,,,,,"78,000"
2185,Lemhi County Landfill 1,,ID,"Landfill Rd
off of Hot Springs Rd",Salmon,Lemhi,83467,45.118893,-113.861523,Public,1980,,Open,,,,,"9,100"
2188,Lemhi County Landfill 2,North Rifle Range Landfill,ID,"Landfill Road
off of Hot Springs Road",Salmon,Lemhi,83467,45.126,-113.833,Public,1993,2015,Closed,,,,,"4,160"
2189,Oneida County Sanitary Landfill,,ID,1750 N Old Highway 191,Malad City,Oneida,83252,42.210098,-112.237099,Unknown,1981,2002,Closed,,,,,"2,080"
2193,Teton County Landfill,,ID,114 E 25 N,Driggs,Teton,83422,43.726,-111.073,Public,1980,2007,Closed,,,,,"1,820"
526,Blue Island LF,Sexton Landfill,IL,,Blue Island,Cook,,,,Unknown,,,Closed,,,,,
2418,Davis Junction Landfill,Ogle County Landfill; Rockford Landfill,IL,8900 Highway 251,Davis Junction,Ogle,61020,42.147,-89.0825,Private,1976,1995,Closed,63,39,,,
2420,Jerseyville Sanitation Landfill,,IL,1336 Crystal Lake Road,Jerseyville,Jersey,62052,39.0869,-90.3189,Private,1965,1992,Closed,,,,,
1767,Olney Sanitary LF,Countryside LF,IL,,Olney,Richland,62450,,,Private,,,Closed,,,,,
612,Alcoa Plant LF,,IN,,,Warrick,,,,Private,,1995,Closed,,,,,"16,381"
1766,"Big ""T"" Disposal",,IN,,Vincennes,Knox,47591,,,Private,,,Unknown,,,,,
2406,Columbus Landfill,,IN,1950 West Tellman Road,Columbus,Bartholomew,47201,39.2098,-85.9475,Private,,,Closed,,,,,
1875,NENSWC Landfill,,IN,,,,,,,Unknown,,,Unknown,,,,,
597,North Vigo LF,,IN,,,Vigo,,,,Private,,1989,Closed,,,,,
600,Rumpke (Aurora),,IN,,,Dearborn,,,,Private,1975,1989,Closed,,,,,
601,Rumpke (Batesville),,IN,,,Ripley,,,,Private,1975,1989,Closed,,,,,
1876,Terre Haute,,IN,,,Vigo,,,,Private,,,Unknown,,,,,
611,Whitley County,,IN,,,Whitley,,,,Unknown,1978,1989,Closed,,,,,
21180,Barber County Landfill,,KS,12890 SE Highway 281,Kiowa,Barber,67070,37.110916,-98.565688,Public,,2110,Open,,,,,"3,410"
642,Chanute LF,,KS,2201 E. 14th,Chanute,Neosho,66720,37.667198,-95.42963,Public,,,Open,,,,,"7,455"
21175,Cheyenne County Landfill,,KS,1450 Road 21,St. Francis,Cheyenne,67756,39.76449,-101.667657,Public,,2068,Open,,,,,"1,224"
21181,City of Oakley Landfill,,KS,3510 Day Dream Road,Oakley,Logan,67748,39.106552,-100.838715,Public,,2228,Open,,,,,"1,636"
21179,City of Sharon Springs Landfill,,KS,1210 Highway 27,Sharon Springs,Wallace,67758,38.858327,-101.748016,Public,,2049,Open,,,,,"1,195"
21185,Clark County Landfill,,KS,1850 Creek U,Ashland,Clark,67831,37.1783,-99.78775,Public,,2112,Open,,,,,"2,205"
647,Clay County LF,,KS,1330 21st Road,Clay Center,Clay,67432,39.4228,-97.1402,Public,,,Open,,,,,"3,516"
21192,Decatur County Landfill,,KS,1600 Highway 36,Oberlin,Decatur,67749,39.83217,-100.43927,Public,,2074,Open,,,,,"1,709"
21191,Gove County Landfill,,KS,5680 County Road AA,Park,Gove,67751,39.07573,-100.37527,Public,,2059,Open,,,,,"1,497"
652,Graham County LF,,KS,2400 US Hwy 283,Hill City,Graham,67642,39.3345,-99.841,Public,,,Open,,,,,"10,347"
21183,Hamilton County Landfill,,KS,500 NW County Road 19,Syracause,Hamilton,67878,37.999689,-101.769505,Public,,2055,Open,,,,,"1,806"
21187,Haskell County Landfil,,KS,1525 180 Road,Sublette,Haskell,67877,37.488696,-100.832037,Public,,2022,Open,,,,,"3,392"
21174,Hodgeman County Landfill,,KS,29987 SE LL Road,Jetmore,Hodgeman,67854,38.079142,-99.863964,Public,,2031,Open,,,,,830
21177,Kearny County Landfill,,KS,1599 Road P,Lakin,Kearny,67860,37.960388,-101.306279,Public,,2063,Open,,,,,"3,295"
21182,Kiowa County Landfill,,KS,10263 31st Avenue,Greensburg,Kiowa,67054,37.533855,-99.294238,Public,2000,2023,Open,,,,,"1,135"
21194,Logan County Landfill,,KS,1702 Ute,Winona,Logan,67764,38.99283,-101.18315,Public,,2028,Open,,,,,620
21184,Morton County Landfill,,KS,550 County Road 16,Cimarron,Morton,,37.063748,-101.76376,Public,,2130,Open,,,,,"1,979"
21189,Ness County Landfill,,KS,18549 190 Road,Ness City,Ness,67560,38.53504,-99.90702,Public,,2040,Open,,,,,"1,815"
21195,Osborne County Landfill,,KS,W. 150th Drive,Osborne,Osborne,67473,39.34949,-98.70699,Public,,2050,Open,,,,,"3,045"
21172,Rawlins County Landfill,,KS,16278 Highway 25,Atwood,Rawlins,67730,39.78478,-101.05018,Public,,2058,Open,,,,,"1,679"
641,Refuse Service Inc. LF,,KS,,,McPherson,,,,Private,,1991,Closed,,,,,"61,488"
21178,Rush County Landfill,,KS,1125 CR 270,Rush Center,Rush,67575,38.368405,-99.269851,Public,,2166,Open,,,,,"2,780"
21193,Sherman County Landfill,,KS,5240 Road 17,Goodland,Sherman,,39.16651,-101.76471,Public,,2334,Open,,,,,"3,718"
21176,Smith County Landfill,,KS,20052 150 Road,Lebanon,Smith,66952,39.802005,-98.699323,Public,,,Open,,,,,
21186,Stanton County Landfill,,KS,900 W Road 10,Johnson,Stanton,,37.60468,-101.773196,Public,,2026,Open,,,,,"2,212"
21190,Stevens County Landfill,,KS,1468 Road 13,Hugoton,Stevens,67951,37.193771,-101.331164,Public,,2156,Open,,,,,"3,463"
21173,Thomas County Landfill,,KS,2200 US-24,Colby,Thomas,67701,39.389559,-101.006313,Public,,2135,Open,,,,,"5,954"
21188,Unified Greeley County Landfill,,KS,"Off Highway 27, north of town",Tribune,Greeley,67879,38.485273,-101.744279,Public,,2167,Open,,,,,"1,036"
686,City of Richmond LF,Madison LF,KY,,,Madison,,,,Public,,1992,Closed,,,,,"25,740"
2091,Perry County Landfill,EPA LF ID # 097.07,KY,,Hazard,Perry,41701,,,Public,1986,1992,Closed,,,,,
2422,Livingston,CECOS - Livingston,LA,28422 Frost Road,Livingston,Livingston,70754,30.4799,-90.748,Private,,,Closed,,,,,
784,GCR LF,Peabody Landfill,MA,Farm Avenue Route 1,Peabody,Essex,01960,42.527,-70.9868,Private,,1995,Closed,,,,,"255,500"
21199,Hull Landfill,,MA,Logan Avenue,Hull,Plymouth,02045,42.261836,-70.857348,Public,1969,2018,Closed,,,,,441
798,Leicester LF,,MA,151 Mannville Street,Leicester,Worcester,01524,42.26,-71.898,Public,1972,1991,Closed,,,,,
799,Marion LF,,MA,Benson Brook Road,Marion,Plymouth,02738,41.7024,-70.781,Public,1968,1993,Closed,,,,,
803,Otis Air Force Base LF,,MA,Connery Road,Buzzards Bay,Barnstable,02532,41.6647,-70.5479,Public,1940,1989,Closed,,,,,"143,000"
783,Palmer LF,Emery Street Landfill,MA,Emery Street,Palmer,Hampden,01069,42.2025,-72.322,Public,1976,1997,Closed,8,,,,"109,135"
10641,Quarry Hills Soils LF,,MA,Ricciuti Drive,Quincy,Norfolk,02169,42.2417,-71.04503,Private,1998,2001,Closed,,,,,
1836,Shaffer Landfill,Billerica Landfill,MA,,Billerica,Middlesex,01821,42.5814,-71.245,Private,1913,1987,Closed,,,,,"365,000"
21141,Sturbridge Landfill,,MA,154 Breakneck Road,Sturbridge,Worcester,01556,42.043815,-72.118011,Public,1973,2030,Open,,,,,275
2197,Westfield Landfill,,MA,Twiss Street,Westfield,Hampden,01085,42.148,-72.748,Public,,1997,Closed,,,,,
1951,Winchendon Landfill,,MA,202 River Street,Winchendon,Worcester,01475,42.6788,-72.0602,Public,,1999,Closed,,,,,"71,500"
20837,New Cut Landfill,Worthington Park,MD,4361 New Cut Road,Ellicott City,Howard,21043,39.246917,-76.796769,Public,1947,1980,Closed,,,,,
769,Snow Hill SLF,,MD,,,Worcester,,,,Unknown,1970,1990,Closed,,,,,
1944,Woodbury LF,,MD,,Baltimore,Anne Arundel,,,,Unknown,1982,1985,Closed,,,,,
21210,City of Lewiston Landfill,,ME,424 River Road,Lewiston,Androscoggin,04240,44.04968,-70.184074,Unknown,1952,1994,Closed,,,,,
21207,Dolby Landfill,,ME,Maine 157 (Main Street),East Millinocket,Penobscot,04333,45.654964,-68.596293,Public,1975,1993,Closed,,,,,
21211,Rockland Quarry Landfill,,ME,400 Limerock Street,Rockland,Knox,04841,44.105886,-69.136345,Unknown,,1995,Closed,,,,,
21208,Town of Baileyville Landfill,,ME,50 Town Road,Baileyville,Washington,04694,45.132028,-67.3968677,Unknown,,1994,Closed,5,,,,
21206,Town of Dover-Foxcroft Landfill,,ME,"66 Landfill Road
Between Milo Road & Essex Street",Dover-Foxcroft,Piscataquis,04426,45.19081,-69.20426,Public,1978,1995,Closed,9.5,,,,
21209,Town of Glenburn MSW Landfill,,ME,Hudson Road (Route 221),Glenburn,Penobscot,04401,44.94443,-68.84745,Unknown,,,Closed,,,,,
21212,Waldoboro Municipal Landfill,,ME,N. Nobleboro Road,Waldoboro,Lincoln,04572,44.138507,-69.434893,Public,,,Closed,,,,,
